municipality_name_source,year,month,date,hotel_overnights_source_token,hotel_overnights,hotel_arrivals_source_token,hotel_arrivals,domestic_overnights_source_token,domestic_overnights,foreign_overnights,log_overnights,source_id,municipality_bfs_id,hotel_establishments_open_source_token,hotel_establishments_open,hotel_rooms_available_source_token,hotel_rooms_available,hotel_beds_available_source_token,hotel_beds_available,hotel_arrivals_capacity_table_source_token,hotel_arrivals_capacity_table,hotel_overnights_capacity_table_source_token,hotel_overnights_capacity_table,hotel_room_nights_source_token,hotel_room_nights,hotel_room_occupancy_rate_pct_source_token,hotel_room_occupancy_rate_pct,hotel_bed_occupancy_rate_pct_source_token,hotel_bed_occupancy_rate_pct,complete_capacity_supply,source_id_capacity,hotel_overnights_per_available_bed_month,capacity_source_id
Schaffhausen,2015,2,2015-02-01,7031,7031.0,3750,3750.0,3299,3299.0,3732.0,8.858226439365012,BFS_HOTEL_DATA,2939,12,12,399,399,753,753,3750,3750,7031,7031,5547,5547,50,50.0,33,33.0,True,BFS_HOTEL_CAPACITY_DATA,9.337317397078353,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,3,2015-03-01,6915,6915.0,3786,3786.0,2575,2575.0,4340.0,8.84159284680318,BFS_HOTEL_DATA,2939,12,12,399,399,753,753,3786,3786,6915,6915,5325,5325,43,43.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,9.183266932270916,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,4,2015-04-01,7026,7026.0,4155,4155.0,3097,3097.0,3929.0,8.857515151192198,BFS_HOTEL_DATA,2939,11,11,392,392,738,738,4155,4155,7026,7026,5283,5283,45,45.0,32,32.0,True,BFS_HOTEL_CAPACITY_DATA,9.520325203252032,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,5,2015-05-01,9114,9114.0,5693,5693.0,4407,4407.0,4707.0,9.117676687112764,BFS_HOTEL_DATA,2939,11,11,392,392,738,738,5693,5693,9114,9114,6501,6501,53,53.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,12.34959349593496,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,6,2015-06-01,10188,10188.0,6362,6362.0,4640,4640.0,5548.0,9.229063985974284,BFS_HOTEL_DATA,2939,11,11,392,392,738,738,6362,6362,10188,10188,7441,7441,63,63.0,46,46.0,True,BFS_HOTEL_CAPACITY_DATA,13.804878048780488,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,7,2015-07-01,10366,10366.0,6082,6082.0,4081,4081.0,6285.0,9.246382963323112,BFS_HOTEL_DATA,2939,10,10,382,382,719,719,6082,6082,10366,10366,6849,6849,58,58.0,47,47.0,True,BFS_HOTEL_CAPACITY_DATA,14.417246175243394,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,8,2015-08-01,12227,12227.0,8539,8539.0,6700,6700.0,5527.0,9.411483683010726,BFS_HOTEL_DATA,2939,10,10,382,382,719,719,8539,8539,12227,12227,8107,8107,68,68.0,55,55.0,True,BFS_HOTEL_CAPACITY_DATA,17.005563282336578,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,9,2015-09-01,10826,10826.0,6552,6552.0,5107,5107.0,5719.0,9.289798293310898,BFS_HOTEL_DATA,2939,10,10,382,382,719,719,6552,6552,10826,10826,7915,7915,69,69.0,50,50.0,True,BFS_HOTEL_CAPACITY_DATA,15.05702364394993,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,10,2015-10-01,9356,9356.0,5437,5437.0,5105,5105.0,4251.0,9.143880005275912,BFS_HOTEL_DATA,2939,10,10,382,382,719,719,5437,5437,9356,9356,6810,6810,58,58.0,42,42.0,True,BFS_HOTEL_CAPACITY_DATA,13.012517385257302,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,11,2015-11-01,7537,7537.0,4216,4216.0,3764,3764.0,3773.0,8.92771217382708,BFS_HOTEL_DATA,2939,10,10,382,382,719,719,4216,4216,7537,7537,5968,5968,52,52.0,35,35.0,True,BFS_HOTEL_CAPACITY_DATA,10.482614742698193,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2015,12,2015-12-01,6075,6075.0,3368,3368.0,3162,3162.0,2913.0,8.712101863715663,BFS_HOTEL_DATA,2939,11,11,389,389,734,734,3368,3368,6075,6075,4180,4180,38,38.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,8.276566757493187,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,1,2016-01-01,6865,6865.0,3478,3478.0,3600,3600.0,3265.0,8.834336974017637,BFS_HOTEL_DATA,2939,11,11,389,389,734,734,3478,3478,6865,6865,5277,5277,44,44.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,9.352861035422343,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,2,2016-02-01,7862,7862.0,3848,3848.0,3706,3706.0,4156.0,8.969923491991516,BFS_HOTEL_DATA,2939,11,11,389,389,734,734,3848,3848,7862,7862,5703,5703,51,51.0,37,37.0,True,BFS_HOTEL_CAPACITY_DATA,10.711171662125341,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,3,2016-03-01,7755,7755.0,4253,4253.0,4086,4086.0,3669.0,8.956222016362542,BFS_HOTEL_DATA,2939,11,11,390,390,744,744,4253,4253,7755,7755,5498,5498,45,45.0,34,34.0,True,BFS_HOTEL_CAPACITY_DATA,10.423387096774194,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,4,2016-04-01,8786,8786.0,5020,5020.0,4510,4510.0,4276.0,9.081028635495842,BFS_HOTEL_DATA,2939,10,10,383,383,729,729,5020,5020,8786,8786,6293,6293,55,55.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,12.052126200274348,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,5,2016-05-01,10983,10983.0,6658,6658.0,6231,6231.0,4752.0,9.304194947447806,BFS_HOTEL_DATA,2939,10,10,383,383,729,729,6658,6658,10983,10983,7552,7552,64,64.0,49,49.0,True,BFS_HOTEL_CAPACITY_DATA,15.065843621399177,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,6,2016-06-01,10891,10891.0,6630,6630.0,5454,5454.0,5437.0,9.295783853793653,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,6630,6630,10891,10891,7772,7772,69,69.0,51,51.0,True,BFS_HOTEL_CAPACITY_DATA,15.210893854748603,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,7,2016-07-01,11358,11358.0,7206,7206.0,5436,5436.0,5922.0,9.33776566023142,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,7206,7206,11358,11358,7454,7454,64,64.0,51,51.0,True,BFS_HOTEL_CAPACITY_DATA,15.863128491620111,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,8,2016-08-01,13665,13665.0,9179,9179.0,7773,7773.0,5892.0,9.522666275340724,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,9179,9179,13665,13665,8737,8737,75,75.0,62,62.0,True,BFS_HOTEL_CAPACITY_DATA,19.085195530726256,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,9,2016-09-01,10993,10993.0,6876,6876.0,5942,5942.0,5051.0,9.305104948420606,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,6876,6876,10993,10993,7864,7864,70,70.0,51,51.0,True,BFS_HOTEL_CAPACITY_DATA,15.353351955307263,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,10,2016-10-01,9092,9092.0,5514,5514.0,5222,5222.0,3870.0,9.115260165725912,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,5514,5514,9092,9092,6341,6341,55,55.0,41,41.0,True,BFS_HOTEL_CAPACITY_DATA,12.69832402234637,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,11,2016-11-01,8687,8687.0,4934,4934.0,4340,4340.0,4347.0,9.069698042173716,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,4934,4934,8687,8687,6292,6292,56,56.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,12.13268156424581,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2016,12,2016-12-01,6433,6433.0,3586,3586.0,3717,3717.0,2716.0,8.769351707798972,BFS_HOTEL_DATA,2939,10,10,382,382,731,731,3586,3586,6433,6433,4370,4370,38,38.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,8.800273597811218,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,1,2017-01-01,6395,6395.0,3295,3295.0,3366,3366.0,3029.0,8.763428073953845,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,3295,3295,6395,6395,4981,4981,43,43.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,8.931564245810057,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,2,2017-02-01,6176,6176.0,3222,3222.0,3132,3132.0,3044.0,8.728587995695898,BFS_HOTEL_DATA,2939,10,10,382,382,731,731,3222,3222,6176,6176,4480,4480,42,42.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,8.448700410396716,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,3,2017-03-01,7738,7738.0,4227,4227.0,3775,3775.0,3963.0,8.95402775927046,BFS_HOTEL_DATA,2939,10,10,382,382,731,731,4227,4227,7738,7738,5627,5627,48,48.0,34,34.0,True,BFS_HOTEL_CAPACITY_DATA,10.585499316005471,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,4,2017-04-01,8565,8565.0,5013,5013.0,4732,4732.0,3833.0,9.055556158175316,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,5013,5013,8565,8565,5867,5867,52,52.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,11.962290502793296,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,5,2017-05-01,11202,11202.0,6629,6629.0,6411,6411.0,4791.0,9.323936878558722,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,6629,6629,11202,11202,7644,7644,66,66.0,50,50.0,True,BFS_HOTEL_CAPACITY_DATA,15.645251396648044,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,6,2017-06-01,11675,11675.0,7339,7339.0,5636,5636.0,6039.0,9.365290731974005,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,7339,7339,11675,11675,7766,7766,69,69.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,16.30586592178771,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,7,2017-07-01,10822,10822.0,7081,7081.0,4832,4832.0,5990.0,9.289428778295148,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,7081,7081,10822,10822,6825,6825,59,59.0,49,49.0,True,BFS_HOTEL_CAPACITY_DATA,15.114525139664805,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,8,2017-08-01,12921,12921.0,8663,8663.0,7168,7168.0,5753.0,9.466686564118111,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,8663,8663,12921,12921,8150,8150,70,70.0,58,58.0,True,BFS_HOTEL_CAPACITY_DATA,18.04608938547486,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,9,2017-09-01,11902,11902.0,7742,7742.0,6616,6616.0,5286.0,9.38454574816788,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,7742,7742,11902,11902,8168,8168,73,73.0,55,55.0,True,BFS_HOTEL_CAPACITY_DATA,16.622905027932962,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,10,2017-10-01,9355,9355.0,5500,5500.0,5104,5104.0,4251.0,9.143773127704067,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,5500,5500,9355,9355,6522,6522,56,56.0,42,42.0,True,BFS_HOTEL_CAPACITY_DATA,13.065642458100559,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,11,2017-11-01,7990,7990.0,4472,4472.0,4051,4051.0,3939.0,8.986071187374463,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,4472,4472,7990,7990,6058,6058,55,55.0,38,38.0,True,BFS_HOTEL_CAPACITY_DATA,11.159217877094973,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2017,12,2017-12-01,6020,6020.0,3360,3360.0,3296,3296.0,2724.0,8.703008637464448,BFS_HOTEL_DATA,2939,9,9,352,352,695,695,3360,3360,6020,6020,4194,4194,40,40.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,8.661870503597122,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,1,2018-01-01,5599,5599.0,3045,3045.0,2818,2818.0,2781.0,8.630521876723241,BFS_HOTEL_DATA,2939,9,9,375,375,716,716,3045,3045,5599,5599,4050,4050,37,37.0,26,26.0,True,BFS_HOTEL_CAPACITY_DATA,7.819832402234637,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,2,2018-02-01,5739,5739.0,3094,3094.0,2575,2575.0,3164.0,8.655214489313613,BFS_HOTEL_DATA,2939,10,10,382,382,731,731,3094,3094,5739,5739,4291,4291,40,40.0,28,28.0,True,BFS_HOTEL_CAPACITY_DATA,7.850889192886457,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,3,2018-03-01,8411,8411.0,4382,4382.0,4407,4407.0,4004.0,9.03741453682259,BFS_HOTEL_DATA,2939,10,10,382,382,731,731,4382,4382,8411,8411,5577,5577,47,47.0,37,37.0,True,BFS_HOTEL_CAPACITY_DATA,11.506155950752394,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,4,2018-04-01,9034,9034.0,5222,5222.0,4666,4666.0,4368.0,9.10886120302633,BFS_HOTEL_DATA,2939,9,9,374,374,702,702,5222,5222,9034,9034,6554,6554,58,58.0,43,43.0,True,BFS_HOTEL_CAPACITY_DATA,12.868945868945868,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,5,2018-05-01,10415,10415.0,6443,6443.0,5437,5437.0,4978.0,9.251098364448351,BFS_HOTEL_DATA,2939,9,9,374,374,702,702,6443,6443,10415,10415,6935,6935,60,60.0,48,48.0,True,BFS_HOTEL_CAPACITY_DATA,14.836182336182336,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,6,2018-06-01,11838,11838.0,7893,7893.0,6408,6408.0,5430.0,9.379154445411636,BFS_HOTEL_DATA,2939,9,9,374,374,702,702,7893,7893,11838,11838,8287,8287,74,74.0,56,56.0,True,BFS_HOTEL_CAPACITY_DATA,16.863247863247864,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,7,2018-07-01,10998,10998.0,7618,7618.0,4899,4899.0,6099.0,9.305559638557115,BFS_HOTEL_DATA,2939,10,10,382,382,718,718,7618,7618,10998,10998,7251,7251,61,61.0,49,49.0,True,BFS_HOTEL_CAPACITY_DATA,15.317548746518106,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,8,2018-08-01,12942,12942.0,9396,9396.0,7242,7242.0,5700.0,9.468310380442436,BFS_HOTEL_DATA,2939,10,10,382,382,718,718,9396,9396,12942,12942,8339,8339,70,70.0,58,58.0,True,BFS_HOTEL_CAPACITY_DATA,18.025069637883007,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,9,2018-09-01,11600,11600.0,7776,7776.0,5999,5999.0,5601.0,9.358846580275406,BFS_HOTEL_DATA,2939,10,10,382,382,718,718,7776,7776,11600,11600,8143,8143,71,71.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,16.15598885793872,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,10,2018-10-01,9903,9903.0,5968,5968.0,5399,5399.0,4504.0,9.200693994924375,BFS_HOTEL_DATA,2939,10,10,382,382,718,718,5968,5968,9903,9903,7090,7090,60,60.0,44,44.0,True,BFS_HOTEL_CAPACITY_DATA,13.792479108635098,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,11,2018-11-01,7888,7888.0,4602,4602.0,4262,4262.0,3626.0,8.97322466309509,BFS_HOTEL_DATA,2939,10,10,382,382,718,718,4602,4602,7888,7888,5188,5188,45,45.0,37,37.0,True,BFS_HOTEL_CAPACITY_DATA,10.986072423398328,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2018,12,2018-12-01,6322,6322.0,3890,3890.0,3501,3501.0,2821.0,8.751949058058614,BFS_HOTEL_DATA,2939,11,11,389,389,733,733,3890,3890,6322,6322,4407,4407,39,39.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,8.624829467939973,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,1,2019-01-01,5874,5874.0,3060,3060.0,2700,2700.0,3174.0,8.67846133901236,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,3060,3060,5874,5874,3882,3882,32,32.0,26,26.0,True,BFS_HOTEL_CAPACITY_DATA,8.024590163934427,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,2,2019-02-01,5906,5906.0,3109,3109.0,2677,2677.0,3229.0,8.683893367307235,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,3109,3109,5906,5906,3966,3966,36,36.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,8.068306010928962,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,3,2019-03-01,6714,6714.0,3826,3826.0,2947,2947.0,3767.0,8.812099108957337,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,3826,3826,6714,6714,4440,4440,37,37.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,9.172131147540984,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,4,2019-04-01,8412,8412.0,5297,5297.0,4507,4507.0,3905.0,9.037533407550814,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,5297,5297,8412,8412,5907,5907,50,50.0,38,38.0,True,BFS_HOTEL_CAPACITY_DATA,11.491803278688524,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,5,2019-05-01,10387,10387.0,6875,6875.0,5775,5775.0,4612.0,9.248406572782638,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,6875,6875,10387,10387,6993,6993,58,58.0,46,46.0,True,BFS_HOTEL_CAPACITY_DATA,14.189890710382514,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,6,2019-06-01,12784,12784.0,8043,8043.0,6423,6423.0,6361.0,9.456027887725288,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,8043,8043,12784,12784,8063,8063,69,69.0,58,58.0,True,BFS_HOTEL_CAPACITY_DATA,17.46448087431694,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,7,2019-07-01,11062,11062.0,7318,7318.0,5292,5292.0,5770.0,9.311361486034912,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,7318,7318,11062,11062,7349,7349,61,61.0,49,49.0,True,BFS_HOTEL_CAPACITY_DATA,15.112021857923498,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,8,2019-08-01,13843,13843.0,9183,9183.0,8520,8520.0,5323.0,9.535607204755236,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,9183,9183,13843,13843,8802,8802,73,73.0,61,61.0,True,BFS_HOTEL_CAPACITY_DATA,18.911202185792348,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,9,2019-09-01,11380,11380.0,6933,6933.0,6259,6259.0,5121.0,9.33970057728189,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,6933,6933,11380,11380,8201,8201,70,70.0,52,52.0,True,BFS_HOTEL_CAPACITY_DATA,15.546448087431694,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,10,2019-10-01,9057,9057.0,5103,5103.0,4873,4873.0,4184.0,9.11140362411616,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,5103,5103,9057,9057,5980,5980,49,49.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,12.37295081967213,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,11,2019-11-01,8624,8624.0,4763,4763.0,4735,4735.0,3889.0,9.06242024189956,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,4763,4763,8624,8624,5823,5823,50,50.0,39,39.0,True,BFS_HOTEL_CAPACITY_DATA,11.781420765027322,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2019,12,2019-12-01,6199,6199.0,3581,3581.0,3268,3268.0,2931.0,8.732304571033183,BFS_HOTEL_DATA,2939,11,11,391,391,732,732,3581,3581,6199,6199,3942,3942,35,35.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,8.468579234972678,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,1,2020-01-01,5962,5962.0,3025,3025.0,2770,2770.0,3192.0,8.693328989123106,BFS_HOTEL_DATA,2939,10,10,384,384,717,717,3025,3025,5962,5962,3910,3910,33,33.0,27,27.0,True,BFS_HOTEL_CAPACITY_DATA,8.315202231520223,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,2,2020-02-01,5965,5965.0,3069,3069.0,2800,2800.0,3165.0,8.693831965074693,BFS_HOTEL_DATA,2939,10,10,384,384,717,717,3069,3069,5965,5965,4657,4657,42,42.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,8.319386331938633,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,3,2020-03-01,2938,2938.0,1228,1228.0,1541,1541.0,1397.0,7.985824666418917,BFS_HOTEL_DATA,2939,11,11,392,392,740,740,1228,1228,2938,2938,1827,1827,20,20.0,17,17.0,True,BFS_HOTEL_CAPACITY_DATA,3.9702702702702704,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,4,2020-04-01,1191,1191.0,254,254.0,921,921.0,270.0,7.083387847625295,BFS_HOTEL_DATA,2939,5,5,131,131,265,265,254,254,1191,1191,729,729,19,19.0,15,15.0,True,BFS_HOTEL_CAPACITY_DATA,4.494339622641509,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,5,2020-05-01,3177,3177.0,1503,1503.0,2632,2632.0,545.0,8.064007347096661,BFS_HOTEL_DATA,2939,9,9,233,233,444,444,1503,1503,3177,3177,1975,1975,34,34.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,7.155405405405405,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,6,2020-06-01,4798,4798.0,3045,3045.0,3643,3643.0,1155.0,8.476162841858246,BFS_HOTEL_DATA,2939,10,10,263,263,480,480,3045,3045,4798,4798,3122,3122,44,44.0,36,36.0,True,BFS_HOTEL_CAPACITY_DATA,9.995833333333334,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,7,2020-07-01,9226,9226.0,6310,6310.0,6946,6946.0,2280.0,9.129889247578555,BFS_HOTEL_DATA,2939,10,10,263,263,480,480,6310,6310,9226,9226,6077,6077,75,75.0,62,62.0,True,BFS_HOTEL_CAPACITY_DATA,19.220833333333335,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,8,2020-08-01,9907,9907.0,6592,6592.0,6991,6991.0,2916.0,9.20109779060925,BFS_HOTEL_DATA,2939,11,11,393,393,740,740,6592,6592,9907,9907,6861,6861,68,68.0,53,53.0,True,BFS_HOTEL_CAPACITY_DATA,13.387837837837838,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,9,2020-09-01,10236,10236.0,6613,6613.0,7222,7222.0,3014.0,9.233763886919771,BFS_HOTEL_DATA,2939,11,11,393,393,740,740,6613,6613,10236,10236,6586,6586,56,56.0,46,46.0,True,BFS_HOTEL_CAPACITY_DATA,13.832432432432432,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,10,2020-10-01,7489,7489.0,4598,4598.0,5921,5921.0,1568.0,8.921324076511265,BFS_HOTEL_DATA,2939,11,11,393,393,740,740,4598,4598,7489,7489,4995,4995,41,41.0,33,33.0,True,BFS_HOTEL_CAPACITY_DATA,10.12027027027027,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,11,2020-11-01,3002,3002.0,1672,1672.0,2193,2193.0,809.0,8.00736706798333,BFS_HOTEL_DATA,2939,11,11,393,393,740,740,1672,1672,3002,3002,2123,2123,26,26.0,20,20.0,True,BFS_HOTEL_CAPACITY_DATA,4.056756756756757,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2020,12,2020-12-01,2083,2083.0,1086,1086.0,1523,1523.0,560.0,7.642044402873258,BFS_HOTEL_DATA,2939,9,9,233,233,450,450,1086,1086,2083,2083,1255,1255,19,19.0,16,16.0,True,BFS_HOTEL_CAPACITY_DATA,4.628888888888889,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,1,2021-01-01,1294,1294.0,710,710.0,889,889.0,405.0,7.166265974133638,BFS_HOTEL_DATA,2939,8,8,226,226,435,435,710,710,1294,1294,907,907,15,15.0,11,11.0,True,BFS_HOTEL_CAPACITY_DATA,2.974712643678161,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,2,2021-02-01,1586,1586.0,1053,1053.0,1198,1198.0,388.0,7.369600720526409,BFS_HOTEL_DATA,2939,7,7,184,184,361,361,1053,1053,1586,1586,1053,1053,22,22.0,17,17.0,True,BFS_HOTEL_CAPACITY_DATA,4.393351800554017,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,3,2021-03-01,3297,3297.0,2051,2051.0,2724,2724.0,573.0,8.101071503119543,BFS_HOTEL_DATA,2939,11,11,393,393,746,746,2051,2051,3297,3297,2167,2167,19,19.0,15,15.0,True,BFS_HOTEL_CAPACITY_DATA,4.419571045576408,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,4,2021-04-01,8388,8388.0,5804,5804.0,7528,7528.0,860.0,9.034676602846297,BFS_HOTEL_DATA,2939,11,11,393,393,746,746,5804,5804,8388,8388,5188,5188,47,47.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,11.243967828418231,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,5,2021-05-01,9054,9054.0,5830,5830.0,7866,7866.0,1188.0,9.111072370317514,BFS_HOTEL_DATA,2939,11,11,393,393,746,746,5830,5830,9054,9054,5779,5779,48,48.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,12.136729222520108,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,6,2021-06-01,8457,8457.0,5280,5280.0,6904,6904.0,1553.0,9.042868018032436,BFS_HOTEL_DATA,2939,11,11,393,393,746,746,5280,5280,8457,8457,5549,5549,47,47.0,38,38.0,True,BFS_HOTEL_CAPACITY_DATA,11.336461126005362,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,7,2021-07-01,12159,12159.0,7480,7480.0,9375,9375.0,2784.0,9.405907155520158,BFS_HOTEL_DATA,2939,11,11,393,393,746,746,7480,7480,12159,12159,7716,7716,63,63.0,53,53.0,True,BFS_HOTEL_CAPACITY_DATA,16.298927613941018,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,8,2021-08-01,13270,13270.0,8897,8897.0,9484,9484.0,3786.0,9.493336482437249,BFS_HOTEL_DATA,2939,11,11,393,393,746,746,8897,8897,13270,13270,8263,8263,68,68.0,58,58.0,True,BFS_HOTEL_CAPACITY_DATA,17.788203753351205,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,9,2021-09-01,10635,10635.0,6977,6977.0,7418,7418.0,3217.0,9.27199975236291,BFS_HOTEL_DATA,2939,11,11,393,393,746,746,6977,6977,10635,10635,7081,7081,60,60.0,48,48.0,True,BFS_HOTEL_CAPACITY_DATA,14.256032171581769,BFS_HOTEL_CAPACITY_DATA
Schaffhausen,2021,10,2021-10-01,8949,8949.0,5515,5515.0,6050,6050.0,2899.0,9.0994088112689,BFS_HOTEL_DATA,2939,11,11,393,393,746,746,5515,5515,8949,8949,6073,6073,50,50.0,39,39.0,True,BFS_HOTEL_CAPACITY_DATA,11.995978552278821,BFS_HOTEL_CAPACITY_DATA
